,person,#Camino,#pasos_antes_comprar,primera_actividad,modelos_vistos,modelos_distintos,sku_distintos,cantidad_sesiones,#act_ult30dias,primera_actividad_ultimo_paso,ultima_actividad,# Actividades,label
40695,e60da640,0,28,9,20.0,1.0,9.0,3,28.0,9,0,28,0.0
40730,e63f20de,0,17,16,11.0,1.0,4.0,1,17.0,16,16,17,0.0
40733,e6489a65,0,13,3,9.0,4.0,6.0,1,13.0,3,3,13,0.0
40738,e652eaeb,0,83,28,32.0,10.0,24.0,3,83.0,28,7,83,0.0
40754,e666448d,2,5,1,0.0,0.0,0.0,2,11.0,1,1,11,0.0
40792,e69393d9,1,58,9,17.0,7.0,14.0,5,83.0,9,3,83,1.0
40802,e699dc96,0,43,14,20.0,11.0,14.0,2,43.0,14,14,43,0.0
40805,e69db5fa,0,53,12,38.0,7.0,12.0,7,53.0,12,8,53,0.0
40825,e6b64ddd,0,92,60,28.0,9.0,16.0,11,61.0,60,12,92,0.0
40826,e6b66cc8,0,96,3,53.0,8.0,20.0,6,96.0,3,1,96,0.0
40852,e6d5ab1e,0,8,3,2.0,1.0,2.0,1,8.0,3,3,8,1.0
40855,e6ddbbd2,0,102,87,84.0,11.0,47.0,4,56.0,87,0,102,1.0
40876,e6fed632,0,14,122,4.0,2.0,3.0,2,10.0,122,15,14,0.0
40902,e72a92f7,0,17,0,5.0,2.0,2.0,3,17.0,0,0,17,0.0
40915,e73718f6,0,3,0,0.0,0.0,0.0,1,3.0,0,0,3,0.0
40934,e74ed7d5,0,47,26,10.0,3.0,7.0,5,47.0,26,12,47,1.0
40942,e75a5a64,0,72,21,32.0,11.0,28.0,6,72.0,21,0,72,1.0
40960,e7753162,0,73,135,33.0,4.0,19.0,10,7.0,135,15,73,1.0
40982,e78e8eca,0,67,40,51.0,18.0,37.0,3,63.0,40,12,67,1.0
41035,e7ea5b6a,0,24,16,2.0,2.0,2.0,3,24.0,16,9,24,0.0
41065,e801aed1,0,11,6,5.0,1.0,3.0,3,11.0,6,5,11,1.0
41067,e804a919,0,16,5,3.0,2.0,2.0,1,16.0,5,5,16,0.0
41072,e808b1d2,0,9,15,4.0,2.0,2.0,2,9.0,15,14,9,0.0
41073,e80afad7,0,6,1,1.0,1.0,1.0,1,6.0,1,1,6,0.0
41107,e837668b,0,75,12,44.0,10.0,25.0,3,75.0,12,8,75,0.0
41141,e85876aa,0,4,3,0.0,0.0,0.0,1,4.0,3,3,4,0.0
41157,e874b40b,0,23,4,8.0,6.0,8.0,1,23.0,4,4,23,0.0
41168,e88fb0a7,0,109,70,49.0,16.0,29.0,9,89.0,70,1,109,0.0
41171,e893aa37,0,42,1,17.0,4.0,13.0,2,42.0,1,1,42,0.0
41260,e918f6bc,0,121,56,63.0,12.0,46.0,6,70.0,56,2,121,1.0
41263,e91e1ac2,0,86,19,60.0,9.0,29.0,14,86.0,19,2,86,0.0
41286,e9479c04,0,13,15,4.0,3.0,4.0,1,13.0,15,15,13,0.0
41310,e96b9990,0,4,1,0.0,0.0,0.0,1,4.0,1,1,4,0.0
41332,e986ecb3,0,35,2,25.0,3.0,12.0,1,35.0,2,2,35,0.0
41341,e9903376,0,117,45,45.0,10.0,30.0,13,36.0,45,10,117,1.0
41345,e9938ec7,0,173,52,148.0,19.0,69.0,13,72.0,52,2,173,1.0
41351,e99dfed1,1,1,131,0.0,0.0,0.0,21,112.0,14,14,438,0.0
41358,e9a1795b,2,81,21,61.0,13.0,44.0,8,83.0,20,17,83,1.0
41361,e9a921bb,0,27,33,11.0,6.0,10.0,6,20.0,33,2,27,1.0
41363,e9af34e0,0,70,2,13.0,6.0,7.0,9,70.0,2,0,70,1.0
41387,e9cb4da5,0,23,15,12.0,4.0,10.0,2,23.0,15,14,23,0.0
41406,e9e8bce7,0,10,90,1.0,1.0,1.0,1,0.0,90,90,10,1.0
41422,e9ffa493,1,74,77,36.0,4.0,24.0,18,101.0,25,0,230,1.0
41427,ea0609b0,0,12,8,4.0,1.0,4.0,1,12.0,8,8,12,0.0
41464,ea4415bc,0,7,8,3.0,2.0,2.0,1,7.0,8,8,7,0.0
41467,ea46a94c,0,8,1,2.0,1.0,2.0,1,8.0,1,1,8,0.0
41503,ea8492e2,0,652,119,439.0,37.0,164.0,56,59.0,119,0,652,0.0
41543,eac0753b,0,10,35,1.0,1.0,1.0,2,3.0,35,0,10,1.0
41549,eac91463,0,22,44,3.0,2.0,3.0,4,16.0,44,16,22,1.0
41585,eaf0f724,11,49,120,1.0,1.0,1.0,37,0.0,96,66,290,1.0
41586,eaf10e23,0,394,65,234.0,46.0,116.0,32,229.0,65,0,394,0.0
41590,eaf76dc3,0,20,28,4.0,4.0,4.0,2,20.0,28,6,20,1.0
41592,eafc9073,0,27,9,7.0,2.0,5.0,1,27.0,9,9,27,0.0
41608,eb137be8,2,64,30,44.0,5.0,24.0,34,303.0,16,1,303,0.0
41611,eb199e7f,0,41,2,11.0,3.0,4.0,1,41.0,2,2,41,0.0
41621,eb24db4f,0,25,2,17.0,3.0,9.0,1,25.0,2,2,25,0.0
41636,eb39eec0,0,531,147,319.0,26.0,106.0,105,114.0,147,2,531,0.0
41641,eb3f7713,0,3,6,0.0,0.0,0.0,1,3.0,6,6,3,0.0
41675,eb6fb0ee,0,17,15,9.0,2.0,8.0,3,17.0,15,13,17,0.0
41693,eb8b900e,1,51,148,33.0,6.0,29.0,12,52.0,10,0,110,0.0
41740,ebcf8cda,1,0,12,0.0,0.0,0.0,1,8.0,12,12,8,0.0
41742,ebd372d8,0,18,52,8.0,2.0,6.0,2,10.0,52,3,18,0.0
41751,ebebd325,0,7,15,3.0,1.0,2.0,1,8.0,15,15,8,0.0
41765,ebf9e902,0,22,14,10.0,1.0,2.0,2,22.0,14,14,22,0.0
41794,ec2772e0,0,94,4,51.0,13.0,31.0,5,94.0,4,0,94,1.0
41802,ec36355a,0,9,7,1.0,1.0,1.0,1,9.0,7,7,9,1.0
41827,ec518006,1,9,2,3.0,1.0,2.0,8,83.0,0,0,83,0.0
41836,ec627f65,0,8,0,2.0,1.0,1.0,1,8.0,0,0,8,0.0
41928,ecd7628c,0,25,99,2.0,2.0,2.0,3,0.0,99,50,25,1.0
41929,ecd79d0a,0,788,82,678.0,21.0,193.0,54,575.0,82,1,788,1.0
41942,ece833c1,0,72,43,38.0,4.0,20.0,3,37.0,43,0,72,0.0
41957,ed0ee68e,0,18,62,6.0,4.0,5.0,3,0.0,62,56,18,0.0
41999,ed408038,3,1,0,0.0,0.0,0.0,2,30.0,0,0,30,1.0
42006,ed470e5d,0,109,5,47.0,7.0,24.0,9,109.0,5,0,109,0.0
42008,ed4ac974,0,11,1,4.0,1.0,4.0,1,11.0,1,1,11,1.0
42017,ed621b61,0,11,2,3.0,1.0,1.0,1,11.0,2,2,11,0.0
42067,edbf802f,0,78,78,24.0,4.0,5.0,10,12.0,78,11,78,1.0
42089,edd4210f,0,10,85,4.0,1.0,2.0,2,3.0,85,7,10,0.0
42123,ee11eb83,0,126,121,76.0,32.0,58.0,20,22.0,121,3,126,1.0
42129,ee1ba038,0,5,2,3.0,1.0,2.0,1,5.0,2,2,5,1.0
42159,ee424f35,0,321,84,97.0,6.0,45.0,49,124.0,84,3,321,0.0
42167,ee4b6b74,0,77,20,42.0,5.0,19.0,14,77.0,20,4,77,0.0
42169,ee4c49d4,0,36,14,18.0,3.0,13.0,1,36.0,14,14,36,0.0
42171,ee528bdb,0,9,7,4.0,2.0,4.0,1,9.0,7,7,9,0.0
42174,ee541ce4,0,127,43,35.0,19.0,31.0,5,123.0,43,0,127,1.0
42197,ee697986,0,16,5,10.0,2.0,9.0,1,16.0,5,5,16,0.0
42212,ee781e5d,0,11,15,2.0,2.0,2.0,1,11.0,15,15,11,0.0
42232,ee9b24eb,0,26,74,13.0,4.0,11.0,3,13.0,74,16,26,0.0
42235,ee9e909e,0,23,2,16.0,4.0,9.0,4,23.0,2,1,23,1.0
42241,eea616b1,0,5,4,1.0,1.0,1.0,2,5.0,4,4,5,1.0
42290,eef8f79a,0,6,129,2.0,2.0,2.0,2,0.0,129,59,6,0.0
42311,ef202dcc,0,39,16,7.0,3.0,3.0,6,39.0,16,15,39,0.0
42317,ef25de62,2,15,29,9.0,2.0,6.0,9,101.0,3,3,101,1.0
42322,ef2f248a,0,28,19,18.0,3.0,14.0,3,28.0,19,16,28,0.0
42329,ef37fae9,0,50,12,13.0,6.0,10.0,5,50.0,12,0,50,1.0
42347,ef4d76c5,0,208,84,153.0,20.0,75.0,14,140.0,84,1,208,1.0
42361,ef6231bf,0,4,13,1.0,1.0,1.0,1,4.0,13,13,4,0.0
42395,ef904dd2,0,225,3,130.0,16.0,51.0,9,225.0,3,1,225,0.0
42396,ef90686a,0,25,74,9.0,7.0,7.0,5,0.0,74,55,25,1.0
42442,efdc70ea,0,94,75,70.0,8.0,39.0,8,55.0,75,14,94,1.0
42446,efdfb24e,1,18,12,4.0,3.0,3.0,9,25.0,12,0,25,1.0
42451,efea4010,0,56,11,27.0,8.0,21.0,4,56.0,11,7,56,0.0
42491,f025fe6e,1,5,14,0.0,0.0,0.0,3,14.0,14,0,14,0.0
42506,f03c379a,0,131,20,98.0,6.0,39.0,7,131.0,20,0,131,1.0
42542,f077320c,0,25,6,7.0,4.0,7.0,2,25.0,6,5,25,0.0
42570,f0977a94,2,4,39,1.0,1.0,1.0,10,33.0,8,4,45,0.0
42575,f09d45c4,0,43,147,14.0,7.0,11.0,2,0.0,147,51,44,1.0
42599,f0b045ac,0,52,109,30.0,4.0,16.0,6,41.0,109,1,52,0.0
42628,f0e6ee89,0,8,7,0.0,0.0,0.0,4,8.0,7,3,8,1.0
42640,f0f89349,0,10,0,2.0,1.0,1.0,1,10.0,0,0,10,0.0
42643,f0fb65f6,0,81,49,51.0,18.0,34.0,2,78.0,49,15,81,0.0
42663,f11ccb4d,0,11,136,5.0,3.0,4.0,2,7.0,136,7,11,0.0
42710,f178bdc4,0,10,14,3.0,1.0,1.0,1,10.0,14,14,10,0.0
42737,f1964e8e,0,9,2,3.0,2.0,2.0,2,9.0,2,1,9,1.0
42772,f1c5ca07,0,51,10,16.0,10.0,12.0,1,51.0,10,10,51,0.0
42776,f1cc0168,1,14,3,1.0,1.0,1.0,3,19.0,3,1,19,1.0
42785,f1d50d77,0,26,14,8.0,4.0,7.0,4,26.0,14,0,26,0.0
42790,f1e00012,0,50,7,28.0,7.0,17.0,2,50.0,7,2,50,0.0
42816,f1f7d11d,1,20,16,3.0,2.0,2.0,17,127.0,12,1,127,1.0
42821,f1fbc9ea,1,11,42,4.0,2.0,2.0,13,72.0,13,6,92,0.0
42844,f21cb00c,0,34,17,10.0,3.0,7.0,3,34.0,17,13,34,0.0
42849,f2271d58,1,44,9,25.0,8.0,20.0,10,104.0,5,1,104,0.0
42866,f2408126,0,991,132,913.0,50.0,290.0,17,941.0,132,0,991,1.0
42868,f244e790,0,12,8,3.0,2.0,2.0,1,12.0,8,8,12,0.0
42914,f27107cc,0,12,4,4.0,2.0,2.0,3,12.0,4,0,12,0.0
42915,f271dfe7,0,13,1,7.0,2.0,4.0,3,13.0,1,0,13,0.0
42976,f2e3b743,0,16,19,12.0,1.0,6.0,1,16.0,19,19,16,1.0
43000,f3160438,0,54,55,46.0,2.0,23.0,3,33.0,55,21,54,1.0
43003,f31bc0a8,1,15,9,3.0,2.0,2.0,2,16.0,9,8,16,0.0
43069,f370747a,0,90,33,32.0,13.0,23.0,12,84.0,33,0,90,0.0
43097,f38f3adc,0,19,10,5.0,2.0,3.0,3,19.0,10,4,19,0.0
43099,f39987b9,0,60,3,26.0,16.0,18.0,2,60.0,3,1,60,0.0
43116,f3b4c05a,0,23,27,12.0,3.0,6.0,3,23.0,27,3,23,0.0
43125,f3c20d0b,0,16,16,5.0,1.0,4.0,2,16.0,16,16,16,1.0
43131,f3c6e808,0,23,9,5.0,2.0,5.0,3,23.0,9,5,23,1.0
43156,f3f38412,0,20,9,9.0,2.0,5.0,1,21.0,9,9,21,0.0
43166,f3fd2e4e,0,93,31,29.0,12.0,17.0,11,93.0,31,6,93,0.0
43174,f402d745,1,6,0,3.0,1.0,3.0,1,18.0,0,0,18,1.0
43190,f4118d33,2,48,69,36.0,8.0,26.0,41,400.0,2,0,484,1.0
43199,f41a9cf9,0,38,42,13.0,4.0,12.0,2,21.0,42,31,38,0.0
43222,f42af744,0,18,16,7.0,1.0,6.0,3,18.0,16,5,18,0.0
43275,f46d12b5,0,73,16,52.0,12.0,24.0,2,73.0,16,16,73,0.0
43285,f479e827,0,17,14,10.0,1.0,3.0,1,17.0,14,14,17,0.0
43291,f47d4cac,1,59,30,3.0,2.0,3.0,22,103.0,30,2,103,1.0
43301,f48ce8e5,0,119,51,46.0,19.0,31.0,12,70.0,51,12,119,0.0
43308,f4973f27,0,4,9,1.0,1.0,1.0,1,4.0,9,9,4,0.0
43321,f4b1d0cd,0,56,15,30.0,5.0,18.0,4,56.0,15,8,56,0.0
43331,f4c02868,0,33,15,16.0,4.0,12.0,1,33.0,15,15,33,0.0
43367,f4f7db34,0,460,65,159.0,33.0,68.0,24,181.0,65,6,460,1.0
43410,f530be96,0,48,40,20.0,16.0,17.0,4,8.0,40,6,48,1.0
43416,f53c9dca,0,36,0,14.0,6.0,12.0,1,36.0,0,0,36,0.0
43449,f56bd5d2,0,44,8,8.0,1.0,2.0,4,44.0,8,1,44,1.0
43489,f5b02614,0,39,8,29.0,13.0,26.0,2,39.0,8,8,39,0.0
43534,f5ed879f,0,64,7,52.0,9.0,34.0,2,64.0,7,2,64,0.0
43545,f6029b2a,0,8,9,1.0,1.0,1.0,2,8.0,9,3,8,0.0
43588,f6465fb0,0,113,71,71.0,3.0,13.0,10,0.0,71,34,113,1.0
43606,f654fd9d,0,10,10,4.0,2.0,3.0,1,10.0,10,10,10,1.0
43617,f665348a,1,28,5,6.0,2.0,5.0,10,29.0,5,2,29,1.0
43636,f6857588,0,94,0,27.0,14.0,23.0,1,94.0,0,0,94,0.0
43660,f6afae46,0,7,1,3.0,3.0,3.0,1,7.0,1,1,7,1.0
43668,f6bd37f7,0,38,13,12.0,5.0,7.0,6,38.0,13,4,38,0.0
43683,f6cd1172,0,9,63,3.0,3.0,3.0,3,0.0,63,57,9,0.0
43730,f6fb48d8,0,239,23,127.0,15.0,43.0,18,239.0,23,0,239,1.0
43760,f720e2a2,0,30,7,20.0,2.0,9.0,3,30.0,7,1,30,0.0
43765,f72bbebb,0,23,11,17.0,1.0,11.0,1,23.0,11,11,23,0.0
43769,f737adb3,0,83,58,12.0,6.0,8.0,11,13.0,58,16,83,0.0
43775,f73e4e51,0,67,46,43.0,16.0,39.0,5,41.0,46,6,67,0.0
43782,f74a94a0,0,96,4,73.0,9.0,31.0,4,96.0,4,3,96,0.0
43800,f76979e9,0,4,1,1.0,1.0,1.0,1,4.0,1,1,4,0.0
43829,f78cef71,0,23,6,10.0,3.0,9.0,1,23.0,6,6,23,1.0
43878,f7d04680,0,6,12,1.0,1.0,1.0,1,6.0,12,12,6,0.0
43894,f7e24b08,0,25,79,9.0,3.0,4.0,5,9.0,79,17,25,1.0
43902,f7eac665,0,24,18,8.0,2.0,5.0,2,24.0,18,5,24,1.0
43910,f7fad91d,0,23,12,8.0,6.0,7.0,1,23.0,12,12,23,0.0
43915,f7fdbbf4,0,77,85,22.0,2.0,13.0,2,33.0,85,2,77,1.0
43950,f82c359f,0,120,76,23.0,9.0,19.0,6,117.0,76,9,120,0.0
43971,f853109d,2,45,19,15.0,1.0,7.0,15,57.0,19,0,57,1.0
44023,f8a2d7dd,0,194,11,88.0,24.0,34.0,23,194.0,11,0,194,0.0
44039,f8bac4f8,0,13,8,4.0,2.0,2.0,1,13.0,8,8,13,0.0
44049,f8d5b9f5,0,5,2,3.0,1.0,1.0,3,5.0,2,1,5,0.0
44069,f8f794ed,0,34,11,31.0,12.0,23.0,2,34.0,11,4,34,0.0
44077,f9080d5f,0,365,132,64.0,21.0,33.0,43,195.0,132,0,365,0.0
44083,f91692a7,0,186,60,88.0,15.0,55.0,37,96.0,60,0,186,0.0
44089,f921c5a0,0,7,24,0.0,0.0,0.0,1,7.0,24,24,7,0.0
44108,f937cc56,1,4,122,0.0,0.0,0.0,11,49.0,16,15,216,1.0
44150,f97473c1,0,242,58,129.0,7.0,41.0,22,102.0,58,10,242,0.0
44155,f9777a9a,0,17,5,4.0,1.0,2.0,3,17.0,5,2,17,0.0
44179,f99ca5b3,2,15,27,0.0,0.0,0.0,5,44.0,5,4,44,0.0
44192,f9aae7d9,0,23,6,17.0,2.0,12.0,1,23.0,6,6,23,0.0
44254,fa133550,0,42,15,27.0,6.0,17.0,1,42.0,15,15,42,0.0
44290,fa6682fd,0,55,86,18.0,4.0,12.0,6,10.0,86,1,55,1.0
44305,fa7627cb,1,111,136,52.0,28.0,41.0,9,62.0,136,2,121,1.0
44344,fab234eb,0,45,0,7.0,3.0,4.0,2,45.0,0,0,45,1.0
44347,fab49b12,1,94,2,29.0,6.0,16.0,7,137.0,2,0,137,0.0
44404,fb00f295,2,4,5,0.0,0.0,0.0,10,95.0,1,1,95,1.0
44409,fb0c434b,0,9,15,1.0,1.0,1.0,1,9.0,15,15,9,0.0
44416,fb139bf5,0,77,34,45.0,9.0,34.0,8,74.0,34,12,77,0.0
44461,fb589f12,1,1,2,0.0,0.0,0.0,2,7.0,1,1,7,1.0
44468,fb5d76c1,0,14,13,2.0,1.0,1.0,2,14.0,13,12,14,0.0
44473,fb6346bc,0,16,6,8.0,1.0,3.0,4,16.0,6,0,16,1.0
44474,fb64ce0c,0,18,51,9.0,3.0,8.0,3,8.0,51,31,18,1.0
44504,fb840791,0,354,35,327.0,26.0,171.0,8,280.0,35,1,354,0.0
44520,fb9c9930,0,48,9,22.0,2.0,8.0,5,48.0,9,1,48,1.0
44527,fba58634,0,86,32,27.0,6.0,14.0,2,74.0,32,14,86,0.0
44592,fc0ed41a,0,123,68,64.0,29.0,40.0,14,17.0,68,9,123,1.0
44596,fc163c0f,0,72,79,48.0,5.0,9.0,8,34.0,79,3,72,1.0
44603,fc278339,1,307,58,85.0,32.0,54.0,64,122.0,56,4,408,1.0
44611,fc31385b,0,171,59,68.0,10.0,48.0,25,106.0,59,1,171,0.0
44641,fc5662b5,1,54,42,15.0,4.0,9.0,24,132.0,19,5,140,1.0
44694,fcaa23a6,0,17,13,4.0,1.0,2.0,2,17.0,13,12,17,0.0
44707,fcb5fb33,0,18,2,7.0,3.0,4.0,3,18.0,2,1,18,0.0
44718,fcc305d1,0,30,16,4.0,1.0,1.0,6,30.0,16,3,30,0.0
44735,fcdb0b35,0,72,3,46.0,6.0,27.0,2,72.0,3,0,72,1.0
44739,fcdcf2ee,0,58,21,34.0,4.0,15.0,11,58.0,21,2,58,0.0
44744,fce34ecb,0,234,16,146.0,15.0,77.0,20,234.0,16,1,234,0.0
44746,fce63e6f,0,33,32,14.0,3.0,6.0,1,0.0,32,32,33,1.0
44753,fced488f,0,14,56,6.0,6.0,6.0,1,0.0,56,56,14,1.0
44755,fcf18cc9,0,13,7,7.0,1.0,4.0,1,13.0,7,7,13,0.0
44773,fd0721f7,0,12,10,6.0,4.0,5.0,2,12.0,10,1,12,1.0
44788,fd2c209b,0,72,20,0.0,0.0,0.0,15,72.0,20,3,72,0.0
44812,fd4e80ae,0,8,10,0.0,0.0,0.0,2,8.0,10,9,8,0.0
44880,fda773f4,1,62,50,34.0,8.0,23.0,31,79.0,26,1,300,0.0
44890,fdb438a5,0,27,4,6.0,2.0,3.0,2,27.0,4,2,27,0.0
44926,fdea1161,0,30,71,13.0,7.0,12.0,5,0.0,71,46,30,1.0
44928,fded0638,0,12,7,5.0,1.0,4.0,2,12.0,7,6,12,0.0
44942,fe02986e,0,40,27,9.0,3.0,5.0,4,40.0,27,1,40,1.0
44995,fe56e0dc,0,4,15,1.0,1.0,1.0,1,4.0,15,15,4,0.0
45016,fe7bca52,0,41,120,16.0,10.0,12.0,3,0.0,120,110,41,1.0
45029,fe93350e,0,22,13,17.0,4.0,16.0,1,22.0,13,13,22,1.0
45077,fedbc720,0,13,4,4.0,1.0,2.0,2,13.0,4,4,13,0.0
45100,fefb2f33,0,5,35,2.0,2.0,2.0,1,0.0,35,35,5,1.0
45110,ff05db81,0,6,134,1.0,1.0,1.0,1,0.0,134,134,6,1.0
45153,ff35c949,0,133,22,82.0,22.0,31.0,9,133.0,22,10,133,0.0
45170,ff451d7b,0,4,15,2.0,1.0,1.0,1,4.0,15,15,4,0.0
45186,ff5bd3ac,0,10,1,5.0,2.0,3.0,1,11.0,1,1,11,0.0
45198,ff69ad22,0,26,135,6.0,4.0,5.0,3,22.0,135,0,26,0.0
45214,ff7f04f2,0,11,34,2.0,2.0,2.0,3,6.0,34,17,11,0.0
45216,ff841773,0,41,0,36.0,8.0,25.0,1,41.0,0,0,41,0.0
45220,ff884f1a,0,109,8,89.0,10.0,43.0,4,109.0,8,5,109,1.0
45233,ff9da79b,0,317,11,207.0,25.0,97.0,9,317.0,11,10,317,0.0
45247,ffaf0844,0,34,16,10.0,4.0,9.0,2,34.0,16,16,34,0.0
45273,ffe066cc,0,55,5,24.0,2.0,13.0,4,55.0,5,0,55,0.0
45280,ffecdf29,0,12,15,3.0,3.0,3.0,3,12.0,15,15,12,0.0
45285,ffee0f18,0,3458,141,1484.0,108.0,631.0,173,218.0,141,3,3458,0.0
